qua;06/05/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;07/05/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;08/05/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;09/05/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;10/05/2015;;;;;;;;;;;
seg;11/05/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;12/05/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;13/05/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;14/05/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;15/05/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;16/05/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;17/05/2015;;;;;;;;;;;
seg;18/05/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;19/05/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;20/05/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;21/05/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;22/05/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;23/05/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;24/05/2015;;;;;;;;;;;
seg;25/05/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;26/05/2015;Feriado;07:30;12:30;13:00;19:00;;;;;;
qua;27/05/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;28/05/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;29/05/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;30/05/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;31/05/2015;;07:30;12:30;13:00;19:00;;;;;;
Soma;;;;;;;;;;;;
seg;01/06/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;02/06/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;03/06/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;04/06/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;05/06/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;06/06/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;07/06/2015;;07:30;12:30;13:00;19:00;;;;;;
seg;08/06/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;09/06/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;10/06/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;11/06/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;12/06/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;13/06/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;14/06/2015;;;;;;;;;;;
seg;15/06/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;16/06/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;17/06/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;18/06/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;19/06/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;20/06/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;21/06/2015;;;;;;;;;;;
seg;22/06/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;23/06/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;24/06/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;25/06/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;26/06/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;27/06/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;28/06/2015;;07:30;12:30;13:00;19:00;;;;;;
seg;29/06/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;30/06/2015;;07:30;12:30;13:00;19:00;;;;;;
Soma;;;;;;;;;;;;
qua;01/07/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;02/07/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;03/07/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;04/07/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;05/07/2015;;07:30;12:30;13:00;19:00;;;;;;
seg;06/07/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;07/07/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;08/07/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;09/07/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;10/07/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;11/07/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;12/07/2015;;;;;;;;;;;
seg;13/07/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;14/07/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;15/07/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;16/07/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;17/07/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;18/07/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;19/07/2015;;;;;;;;;;;
seg;20/07/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;21/07/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;22/07/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;23/07/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;24/07/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;25/07/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;26/07/2015;;07:30;12:30;13:00;19:00;;;;;;
seg;27/07/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;28/07/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;29/07/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;30/07/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;31/07/2015;;07:30;12:30;13:00;19:00;;;;;;
Soma;;;;;;;;;;;;
sáb;01/08/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;02/08/2015;;07:30;12:30;13:00;19:00;;;;;;
seg;03/08/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;04/08/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;05/08/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;06/08/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;07/08/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;08/08/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;09/08/2015;;;;;;;;;;;
seg;10/08/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;11/08/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;12/08/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;13/08/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;14/08/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;15/08/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;16/08/2015;;;;;;;;;;;
seg;17/08/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;18/08/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;19/08/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;20/08/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;21/08/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;22/08/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;23/08/2015;;;;;;;;;;;
seg;24/08/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;25/08/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;26/08/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;27/08/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;28/08/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;29/08/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;30/08/2015;;07:30;12:30;13:00;19:00;;;;;;
seg;31/08/2015;;07:30;12:30;13:00;19:00;;;;;;
Soma;;;;;;;;;;;;
ter;01/09/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;02/09/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;03/09/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;04/09/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;05/09/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;06/09/2015;;07:30;12:30;13:00;19:00;;;;;;
seg;07/09/2015;Feriado;07:30;12:30;13:00;19:00;;;;;;
ter;08/09/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;09/09/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;10/09/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;11/09/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;12/09/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;13/09/2015;;;;;;;;;;;
seg;14/09/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;15/09/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;16/09/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;17/09/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;18/09/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;19/09/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;20/09/2015;Feriado;07:30;12:30;13:00;19:00;;;;;;
seg;21/09/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;22/09/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;23/09/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;24/09/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;25/09/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;26/09/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;27/09/2015;;07:30;12:30;13:00;19:00;;;;;;
seg;28/09/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;29/09/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;30/09/2015;;07:30;12:30;13:00;19:00;;;;;;
Soma;;;;;;;;;;;;
qui;01/10/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;02/10/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;03/10/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;04/10/2015;;07:30;12:30;13:00;19:00;;;;;;
seg;05/10/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;06/10/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;07/10/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;08/10/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;09/10/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;10/10/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;11/10/2015;;;;;;;;;;;
seg;12/10/2015;Feriado;07:30;12:30;13:00;19:00;;;;;;
ter;13/10/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;14/10/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;15/10/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;16/10/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;17/10/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;18/10/2015;;;;;;;;;;;
seg;19/10/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;20/10/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;21/10/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;22/10/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;23/10/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;24/10/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;25/10/2015;;07:30;12:30;13:00;19:00;;;;;;
seg;26/10/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;27/10/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;28/10/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;29/10/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;30/10/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;31/10/2015;;07:30;12:30;13:00;19:00;;;;;;
Soma;;;;;;;;;;;;
dom;01/11/2015;;07:30;12:30;13:00;19:00;;;;;;
seg;02/11/2015;Feriado;;;;;;;;;;
ter;03/11/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;04/11/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;05/11/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;06/11/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;07/11/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;08/11/2015;;;;;;;;;;;
seg;09/11/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;10/11/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;11/11/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;12/11/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;13/11/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;14/11/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;15/11/2015;Feriado;;;;;;;;;;
seg;16/11/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;17/11/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;18/11/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;19/11/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;20/11/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;21/11/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;22/11/2015;;;;;;;;;;;
seg;23/11/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;24/11/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;25/11/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;26/11/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;27/11/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;28/11/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;29/11/2015;;07:30;12:30;13:00;19:00;;;;;;
seg;30/11/2015;;07:30;12:30;13:00;19:00;;;;;;
Soma;;;;;;;;;;;;
ter;01/12/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;02/12/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;03/12/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;04/12/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;05/12/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;06/12/2015;;07:30;12:30;13:00;19:00;;;;;;
seg;07/12/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;08/12/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;09/12/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;10/12/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;11/12/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;12/12/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;13/12/2015;;;;;;;;;;;
seg;14/12/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;15/12/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;16/12/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;17/12/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;18/12/2015;;07:30;12:30;13:00;19:00;;;;;;
sáb;19/12/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;20/12/2015;;;;;;;;;;;
seg;21/12/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;22/12/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;23/12/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;24/12/2015;;07:30;12:30;13:00;19:00;;;;;;
sex;25/12/2015;Feriado;;;;;;;;;;
sáb;26/12/2015;;07:30;12:30;13:00;19:00;;;;;;
dom;27/12/2015;;07:30;12:30;13:00;19:00;;;;;;
seg;28/12/2015;;07:30;12:30;13:00;19:00;;;;;;
ter;29/12/2015;;07:30;12:30;13:00;19:00;;;;;;
qua;30/12/2015;;07:30;12:30;13:00;19:00;;;;;;
qui;31/12/2015;;07:30;12:30;13:00;19:00;;;;;;
Soma;;;;;;;;;;;;
sex;01/01/2016;Feriado;;;;;;;;;;
sáb;02/01/2016;;07:30;12:30;13:00;19:00;;;;;;
dom;03/01/2016;;07:30;12:30;13:00;19:00;;;;;;
seg;04/01/2016;;07:30;12:30;13:00;19:00;;;;;;
ter;05/01/2016;;07:30;12:30;13:00;19:00;;;;;;
qua;06/01/2016;;07:30;12:30;13:00;19:00;;;;;;
qui;07/01/2016;;07:30;12:30;13:00;19:00;;;;;;
sex;08/01/2016;;07:30;12:30;13:00;19:00;;;;;;
sáb;09/01/2016;;07:30;12:30;13:00;19:00;;;;;;
dom;10/01/2016;;;;;;;;;;;
seg;11/01/2016;;07:30;12:30;13:00;19:00;;;;;;
ter;12/01/2016;;07:30;12:30;13:00;19:00;;;;;;
qua;13/01/2016;;07:30;12:30;13:00;19:00;;;;;;
qui;14/01/2016;;07:30;12:30;13:00;19:00;;;;;;
sex;15/01/2016;;07:30;12:30;13:00;19:00;;;;;;
sáb;16/01/2016;;07:30;12:30;13:00;19:00;;;;;;
dom;17/01/2016;;;;;;;;;;;
seg;18/01/2016;;07:30;12:30;13:00;19:00;;;;;;
ter;19/01/2016;;07:30;12:30;13:00;19:00;;;;;;
qua;20/01/2016;;07:30;12:30;13:00;19:00;;;;;;
qui;21/01/2016;;07:30;12:30;13:00;19:00;;;;;;
sex;22/01/2016;;07:30;12:30;13:00;19:00;;;;;;
sáb;23/01/2016;;07:30;12:30;13:00;19:00;;;;;;
dom;24/01/2016;;;;;;;;;;;
seg;25/01/2016;;07:30;12:30;13:00;19:00;;;;;;
ter;26/01/2016;;07:30;12:30;13:00;19:00;;;;;;
qua;27/01/2016;;07:30;12:30;13:00;19:00;;;;;;
qui;28/01/2016;;07:30;12:30;13:00;19:00;;;;;;
sex;29/01/2016;;07:30;12:30;13:00;19:00;;;;;;
sáb;30/01/2016;;07:30;12:30;13:00;19:00;;;;;;
dom;31/01/2016;;07:30;12:30;13:00;19:00;;;;;;
Soma;;;;;;;;;;;;
seg;01/02/2016;;07:30;12:30;13:00;19:00;;;;;;
ter;02/02/2016;;07:30;12:30;13:00;19:00;;;;;;
qua;03/02/2016;;07:30;12:30;13:00;19:00;;;;;;
qui;04/02/2016;;07:30;12:30;13:00;19:00;;;;;;
sex;05/02/2016;;07:30;12:30;13:00;19:00;;;;;;
sáb;06/02/2016;;07:30;12:30;13:00;19:00;;;;;;
dom;07/02/2016;;07:30;12:30;13:00;19:00;;;;;;
seg;08/02/2016;;07:30;12:30;13:00;19:00;;;;;;
ter;09/02/2016;Feriado;;;;;;;;;;
qua;10/02/2016;;07:30;12:30;13:00;19:00;;;;;;
qui;11/02/2016;;07:30;12:30;13:00;19:00;;;;;;
sex;12/02/2016;;07:30;12:30;13:00;19:00;;;;;;
sáb;13/02/2016;;07:30;12:30;13:00;19:00;;;;;;
dom;14/02/2016;;;;;;;;;;;
seg;15/02/2016;;07:30;12:30;13:00;19:00;;;;;;
ter;16/02/2016;;07:30;12:30;13:00;19:00;;;;;;
qua;17/02/2016;;07:30;12:30;13:00;19:00;;;;;;
qui;18/02/2016;;07:30;12:30;13:00;19:00;;;;;;
sex;19/02/2016;;07:30;12:30;13:00;19:00;;;;;;
sáb;20/02/2016;;07:30;12:30;13:00;19:00;;;;;;
dom;21/02/2016;;;;;;;;;;;
seg;22/02/2016;;07:30;12:30;13:00;19:00;;;;;;
ter;23/02/2016;;07:30;12:30;13:00;19:00;;;;;;
qua;24/02/2016;;07:30;12:30;13:00;19:00;;;;;;
qui;25/02/2016;;07:30;12:30;13:00;19:00;;;;;;
sex;26/02/2016;;07:30;12:30;13:00;19:00;;;;;;
sáb;27/02/2016;;07:30;12:30;13:00;19:00;;;;;;
dom;28/02/2016;;07:30;12:30;13:00;19:00;;;;;;
seg;29/02/2016;;07:30;12:30;13:00;19:00;;;;;;
Soma;;;;;;;;;;;;
ter;01/03/2016;;07:30;12:30;13:00;19:00;;;;;;
qua;02/03/2016;;07:30;12:30;13:00;19:00;;;;;;
qui;03/03/2016;;07:30;12:30;13:00;19:00;;;;;;
sex;04/03/2016;;07:30;12:30;13:00;19:00;;;;;;
sáb;05/03/2016;;07:30;12:30;13:00;19:00;;;;;;
dom;06/03/2016;;07:30;12:30;13:00;19:00;;;;;;
seg;07/03/2016;;07:30;12:30;13:00;19:00;;;;;;
ter;08/03/2016;;07:30;12:30;13:00;19:00;;;;;;
qua;09/03/2016;;07:30;12:30;13:00;19:00;;;;;;
qui;10/03/2016;;07:30;12:30;13:00;19:00;;;;;;
sex;11/03/2016;;07:30;12:30;13:00;19:00;;;;;;
sáb;12/03/2016;;07:30;12:30;13:00;19:00;;;;;;
dom;13/03/2016;;;;;;;;;;;
seg;14/03/2016;;07:30;12:30;13:00;19:00;;;;;;
ter;15/03/2016;;07:30;12:30;13:00;19:00;;;;;;
qua;16/03/2016;;07:30;12:30;13:00;19:00;;;;;;
qui;17/03/2016;;07:30;12:30;13:00;19:00;;;;;;
sex;18/03/2016;;07:30;12:30;13:00;19:00;;;;;;
sáb;19/03/2016;;07:30;12:30;13:00;19:00;;;;;;
dom;20/03/2016;;;;;;;;;;;
seg;21/03/2016;;07:30;12:30;13:00;19:00;;;;;;
ter;22/03/2016;;07:30;12:30;13:00;19:00;;;;;;
qua;23/03/2016;;07:30;12:30;13:00;19:00;;;;;;
qui;24/03/2016;;07:30;12:30;13:00;19:00;;;;;;
sex;25/03/2016;Feriado;;;;;;;;;;
sáb;26/03/2016;;07:30;12:30;13:00;19:00;;;;;;
dom;27/03/2016;Feriado;07:30;12:30;13:00;19:00;;;;;;
seg;28/03/2016;;07:30;12:30;13:00;19:00;;;;;;
ter;29/03/2016;;07:30;12:30;13:00;19:00;;;;;;
qua;30/03/2016;;07:30;12:30;13:00;19:00;;;;;;
qui;31/03/2016;;07:30;12:30;13:00;19:00;;;;;;
Soma;;;;;;;;;;;;
sex;01/04/2016;;07:30;12:30;13:00;19:00;;;;;;
sáb;02/04/2016;;07:30;12:30;13:00;19:00;;;;;;
dom;03/04/2016;;07:30;12:30;13:00;19:00;;;;;;
seg;04/04/2016;;07:30;12:30;13:00;19:00;;;;;;
ter;05/04/2016;;07:30;12:30;13:00;19:00;;;;;;
qua;06/04/2016;;07:30;12:30;13:00;19:00;;;;;;
qui;07/04/2016;;07:30;12:30;13:00;19:00;;;;;;
sex;08/04/2016;;07:30;12:30;13:00;19:00;;;;;;
sáb;09/04/2016;;07:30;12:30;13:00;19:00;;;;;;
dom;10/04/2016;;;;;;;;;;;
seg;11/04/2016;;07:30;12:30;13:00;19:00;;;;;;
ter;12/04/2016;;07:30;12:30;13:00;19:00;;;;;;
qua;13/04/2016;;07:30;12:30;13:00;19:00;;;;;;
qui;14/04/2016;;07:30;12:30;13:00;19:00;;;;;;
sex;15/04/2016;;07:30;12:30;13:00;19:00;;;;;;
sáb;16/04/2016;;07:30;12:30;13:00;19:00;;;;;;
dom;17/04/2016;;;;;;;;;;;
seg;18/04/2016;;07:30;12:30;13:00;19:00;;;;;;
ter;19/04/2016;;07:30;12:30;13:00;19:00;;;;;;
qua;20/04/2016;;07:30;12:30;13:00;19:00;;;;;;
qui;21/04/2016;Feriado;;;;;;;;;;
sex;22/04/2016;;07:30;12:30;13:00;19:00;;;;;;
sáb;23/04/2016;;07:30;12:30;13:00;19:00;;;;;;
dom;24/04/2016;;07:30;12:30;13:00;19:00;;;;;;
seg;25/04/2016;;07:30;12:30;13:00;19:00;;;;;;
ter;26/04/2016;;07:30;12:30;13:00;19:00;;;;;;
qua;27/04/2016;;07:30;12:30;13:00;19:00;;;;;;
qui;28/04/2016;;07:30;12:30;13:00;19:00;;;;;;
sex;29/04/2016;;07:30;12:30;13:00;19:00;;;;;;
sáb;30/04/2016;;07:30;12:30;13:00;19:00;;;;;;
Soma;;;;;;;;;;;;
dom;01/05/2016;;07:30;12:30;13:00;19:00;;;;;;
seg;02/05/2016;;07:30;12:30;13:00;19:00;;;;;;
ter;03/05/2016;;07:30;12:30;13:00;19:00;;;;;;
qua;04/05/2016;;07:30;12:30;13:00;19:00;;;;;;
qui;05/05/2016;;07:30;12:30;13:00;19:00;;;;;;
sex;06/05/2016;;07:30;12:30;13:00;19:00;;;;;;
sáb;07/05/2016;;07:30;12:30;13:00;19:00;;;;;;
dom;08/05/2016;;07:30;12:30;13:00;19:00;;;;;;
seg;09/05/2016;;07:30;12:30;13:00;19:00;;;;;;
ter;10/05/2016;;07:30;12:30;13:00;19:00;;;;;;
qua;11/05/2016;;07:30;12:30;13:00;19:00;;;;;;
qui;12/05/2016;;07:30;12:30;13:00;19:00;;;;;;
sex;13/05/2016;;07:30;12:30;13:00;19:00;;;;;;
sáb;14/05/2016;;07:30;12:30;13:00;19:00;;;;;;
dom;15/05/2016;;;;;;;;;;;
seg;16/05/2016;;07:30;12:30;13:00;19:00;;;;;;
ter;17/05/2016;;07:30;12:30;13:00;19:00;;;;;;
qua;18/05/2016;;07:30;12:30;13:00;19:00;;;;;;
qui;19/05/2016;;07:30;12:30;13:00;19:00;;;;;;
sex;20/05/2016;;07:30;12:30;13:00;19:00;;;;;;
sáb;21/05/2016;;07:30;12:30;13:00;19:00;;;;;;
dom;22/05/2016;;;;;;;;;;;
seg;23/05/2016;;07:30;12:30;13:00;19:00;;;;;;
ter;24/05/2016;;07:30;12:30;13:00;19:00;;;;;;
qua;25/05/2016;;07:30;12:30;13:00;19:00;;;;;;
qui;26/05/2016;Feriado;07:30;12:30;13:00;19:00;;;;;;
sex;27/05/2016;;07:30;12:30;13:00;19:00;;;;;;
sáb;28/05/2016;;07:30;12:30;13:00;19:00;;;;;;
dom;29/05/2016;;07:30;12:30;13:00;19:00;;;;;;
seg;30/05/2016;;07:30;12:30;13:00;19:00;;;;;;
ter;31/05/2016;;07:30;12:30;13:00;19:00;;;;;;
Soma;;;;;;;;;;;;
qua;01/06/2016;;07:30;12:30;13:00;19:00;;;;;;
qui;02/06/2016;;07:30;12:30;13:00;19:00;;;;;;
sex;03/06/2016;;07:30;12:30;13:00;19:00;;;;;;
sáb;04/06/2016;;07:30;12:30;13:00;19:00;;;;;;
dom;05/06/2016;;07:30;12:30;13:00;19:00;;;;;;
seg;06/06/2016;;07:30;12:30;13:00;19:00;;;;;;
ter;07/06/2016;;07:30;12:30;13:00;19:00;;;;;;
qua;08/06/2016;;07:30;12:30;13:00;19:00;;;;;;
qui;09/06/2016;;07:30;12:30;13:00;19:00;;;;;;
sex;10/06/2016;;07:30;12:30;13:00;19:00;;;;;;
sáb;11/06/2016;;07:30;12:30;13:00;19:00;;;;;;
dom;12/06/2016;;;;;;;;;;;
Soma;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
