sáb;9/7/2011;;13:51;20:17;;
dom;10/7/2011;;10:57;13:18;17:28;23:26
seg;11/7/2011;;09:42;13:15;16:38;20:22
ter;12/7/2011;;09:39;13:12;16:37;20:23
qua;13/7/2011;;09:39;13:12;16:41;20:22
qui;14/7/2011;;13:18;20:20;;
sex;15/7/2011;;13:15;20:27;;
sáb;16/7/2011;;12:48;21:36;;
dom;17/7/2011;DSR;;;;
seg;18/7/2011;;09:40;13:15;16:40;20:28
ter;19/7/2011;;09:39;13:11;16:39;20:19
qua;20/7/2011;;09:40;13:08;16:40;20:19
Soma;;;;;;
qui;21/7/2011;DSR;;;;
sex;22/7/2011;;09:39;13:08;16:40;20:19
sáb;23/7/2011;;13:43;20:01;;
dom;24/7/2011;;10:57;13:21;17:06;23:25
seg;25/7/2011;;09:41;13:14;16:40;20:18
ter;26/7/2011;;08:28;11:58;16:39;20:10
qua;27/7/2011;;09:42;13:12;16:39;20:15
qui;28/7/2011;;09:39;13:11;16:38;20:21
sex;29/7/2011;;09:38;13:10;16:38;20:15
sáb;30/7/2011;;10:39;13:17;17:17;23:25
dom;31/7/2011;DSR;;;;
seg;1/8/2011;;09:39;13:13;16:39;20:21
ter;2/8/2011;;13:15;20:15;;
qua;3/8/2011;;09:39;13:13;16:40;20:21
qui;4/8/2011;DSR;;;;
sex;5/8/2011;;09:39;13:13;16:40;20:21
sáb;6/8/2011;;10:46;13:49;17:10;20:16
dom;7/8/2011;;10:57;13:28;17:05;23:25
seg;8/8/2011;;13:14;20:19;;
ter;9/8/2011;;09:39;13:13;16:39;20:25
qua;10/8/2011;;13:12;20:19;;
qui;11/8/2011;;09:42;13:15;16:42;20:21
sex;12/8/2011;;09:40;13:15;16:40;20:24
sáb;13/8/2011;;10:39;13:12;17:21;23:24
dom;14/8/2011;DSR;;;;
seg;15/8/2011;;09:41;13:15;16:50;20:20
ter;16/8/2011;;09:40;13:15;16:41;20:23
qua;17/8/2011;;09:40;13:12;16:41;20:25
qui;18/8/2011;DSR;;;;
sex;19/8/2011;;09:39;13:11;16:40;20:24
sáb;20/8/2011;Atestado;;;;
Soma;;;;;;
dom;21/8/2011;;10:59;13:33;17:03;23:21
seg;22/8/2011;;13:17;20:24;;
ter;23/8/2011;;09:54;13:13;16:39;20:18
qua;24/8/2011;;09:40;13:15;16:40;20:18
qui;25/8/2011;;13:13;20:28;;
sex;26/8/2011;;13:15;20:18;;
sáb;27/8/2011;;10:40;13:08;16:49;23:26
dom;28/8/2011;DSR;;;;
seg;29/8/2011;;09:40;13:12;16:39;20:17
ter;30/8/2011;;09:40;13:14;18:44;20:20
qua;31/8/2011;;12:03;20:20;;
qui;1/9/2011;DSR;;;;
sex;2/9/2011;;09:41;13:12;16:40;20:16
sáb;3/9/2011;Atestado;;;;
dom;4/9/2011;Atestado;;;;
seg;5/9/2011;Atestado;;;;
ter;6/9/2011;;09:39;13:11;16:40;20:20
qua;7/9/2011;Feriado;;;;
qui;8/9/2011;;09:40;13:11;16:38;20:19
sex;9/9/2011;;09:39;13:11;16:40;20:22
sáb;10/9/2011;;10:40;13:14;17:28;23:24
dom;11/9/2011;DSR;;;;
seg;12/9/2011;;09:41;13:15;16:40;20:18
ter;13/9/2011;;09:42;13:13;16:40;20:15
qua;14/9/2011;;13:10;20:10;;
qui;15/9/2011;;09:41;13:15;16:40;20:18
sex;16/9/2011;;09:41;13:09;16:44;20:25
sáb;17/9/2011;;11:13;14:00;16:43;22:27
dom;18/9/2011;DSR;10:58;13:17;17:05;23:22
seg;19/9/2011;;13:13;20:23;;
ter;20/9/2011;Feriado N.C.;11:01;13:19;17:07;23:28
Soma;;;;;;
qua;21/9/2011;;10:00;13:30;16:35;20:40
qui;22/9/2011;;10:00;13:30;16:35;20:40
sex;23/9/2011;;10:00;13:30;16:35;20:40
sáb;24/9/2011;;10:39;13:14;17:17;23:27
dom;25/9/2011;DSR;;;;
seg;26/9/2011;;10:00;13:30;16:35;20:40
ter;27/9/2011;;10:00;13:30;16:35;20:40
qua;28/9/2011;;10:00;13:30;16:35;20:40
qui;29/9/2011;DSR;;;;
sex;30/9/2011;;10:00;13:30;16:35;20:40
sáb;1/10/2011;;10:13;14:03;18:02;22:35
dom;2/10/2011;;10:58;13:26;17:05;23:25
seg;3/10/2011;;10:00;13:30;16:35;20:40
ter;4/10/2011;;10:00;13:30;16:35;20:40
qua;5/10/2011;;10:00;13:30;16:35;20:40
qui;6/10/2011;;10:00;13:30;16:35;20:40
sex;7/10/2011;;10:00;13:30;16:35;20:40
sáb;8/10/2011;Ferias;;;;
dom;9/10/2011;Ferias;;;;
seg;10/10/2011;Ferias;;;;
ter;11/10/2011;Ferias;;;;
qua;12/10/2011;Ferias;;;;
qui;13/10/2011;Ferias;;;;
sex;14/10/2011;Ferias;;;;
sáb;15/10/2011;Ferias;;;;
dom;16/10/2011;Ferias;;;;
seg;17/10/2011;Ferias;;;;
ter;18/10/2011;Ferias;;;;
qua;19/10/2011;Ferias;;;;
qui;20/10/2011;Ferias;;;;
Soma;;;;;;
sex;21/10/2011;Ferias;;;;
sáb;22/10/2011;Ferias;;;;
dom;23/10/2011;Ferias;;;;
seg;24/10/2011;Ferias;;;;
ter;25/10/2011;Ferias;;;;
qua;26/10/2011;Ferias;;;;
qui;27/10/2011;Ferias;;;;
sex;28/10/2011;;10:00;13:30;16:35;20:40
sáb;29/10/2011;;10:08;14:04;17:59;22:44
dom;30/10/2011;;11:00;13:22;17:06;23:27
seg;31/10/2011;;10:00;13:30;16:35;20:40
ter;1/11/2011;;10:00;13:30;16:35;20:40
qua;2/11/2011;Feriado N.C.;10:00;13:30;16:35;20:40
qui;3/11/2011;DSR;10:00;13:30;16:35;20:40
sex;4/11/2011;;10:00;13:30;16:35;20:40
sáb;5/11/2011;;10:37;13:07;17:23;23:22
dom;6/11/2011;;;;;
seg;7/11/2011;;10:00;13:30;16:35;20:40
ter;8/11/2011;;10:00;13:30;16:35;20:40
qua;9/11/2011;;10:00;13:30;16:35;20:40
qui;10/11/2011;DSR;;;;
sex;11/11/2011;;10:00;13:30;16:35;20:40
sáb;12/11/2011;;08:57;09:51;11:15;17:40
dom;13/11/2011;;10:57;13:19;17:01;23:25
seg;14/11/2011;;10:00;13:30;16:35;20:40
ter;15/11/2011;Feriado;;;;
qua;16/11/2011;;10:00;13:30;16:35;20:40
qui;17/11/2011;;10:00;13:30;16:35;20:40
sex;18/11/2011;;10:00;13:30;16:35;20:40
sáb;19/11/2011;;10:37;14:06;18:06;23:24
dom;20/11/2011;DSR;;;;
Soma;;;;;;
seg;21/11/2011;;10:00;13:30;16:35;20:40
ter;22/11/2011;;10:00;13:30;16:35;20:40
qua;23/11/2011;;10:00;13:30;16:35;20:40
qui;24/11/2011;DSR;;;;
sex;25/11/2011;;10:00;13:30;16:35;20:40
sáb;26/11/2011;;08:55;09:51;11:22;17:41
dom;27/11/2011;;10:00;13:30;16:35;20:40
seg;28/11/2011;;10:00;13:30;16:35;20:40
ter;29/11/2011;;10:00;13:30;16:35;20:40
qua;30/11/2011;;10:00;13:30;16:35;20:40
qui;1/12/2011;;10:00;13:30;16:35;20:40
sex;2/12/2011;;10:00;13:30;16:35;20:40
sáb;3/12/2011;;10:35;12:46;16:49;23:20
dom;4/12/2011;DSR;;;;
seg;5/12/2011;;10:00;13:30;16:35;20:40
ter;6/12/2011;;10:00;13:30;16:35;20:40
qua;7/12/2011;;10:00;13:30;16:35;20:40
qui;8/12/2011;DSR;;;;
sex;9/12/2011;;10:00;13:30;16:35;20:40
sáb;10/12/2011;;11:22;17:38;;
dom;11/12/2011;;10:52;13:13;17:03;23:26
seg;12/12/2011;;10:00;13:30;16:35;20:40
ter;13/12/2011;;09:38;13:11;16:37;20:18
qua;14/12/2011;;09:38;13:08;16:38;20:11
qui;15/12/2011;;09:38;13:07;16:43;20:14
sex;16/12/2011;;09:39;13:08;16:40;20:21
sáb;17/12/2011;;10:40;13:07;17:23;23:21
dom;18/12/2011;DSR;;;;
seg;19/12/2011;;09:39;13:09;16:38;20:17
ter;20/12/2011;;09:37;13:07;16:39;20:24
Soma;;;;;;
qua;21/12/2011;;10:00;13:30;16:35;20:40
qui;22/12/2011;;10:00;13:30;16:35;20:40
sex;23/12/2011;;10:00;13:30;16:35;20:40
sáb;24/12/2011;;08:56;09:50;11:14;17:39
dom;25/12/2011;DSR;10:57;13:12;17:01;23:26
seg;26/12/2011;;10:00;13:30;16:35;20:40
ter;27/12/2011;;10:00;13:30;16:35;20:40
qua;28/12/2011;;10:00;13:30;16:35;20:40
qui;29/12/2011;;10:00;13:30;16:35;20:40
sex;30/12/2011;;10:00;13:30;16:35;20:40
sáb;31/12/2011;;10:00;13:30;;
dom;1/1/2012;Feriado;;;;
seg;2/1/2012;;10:00;13:30;16:35;20:40
ter;3/1/2012;;10:00;13:30;16:35;20:40
qua;4/1/2012;;09:42;13:07;16:30;20:10
qui;5/1/2012;DSR;;;;
sex;6/1/2012;Atestado;;;;
sáb;7/1/2012;Atestado;;;;
dom;8/1/2012;Atestado;;;;
seg;9/1/2012;Atestado;;;;
ter;10/1/2012;Atestado;;;;
qua;11/1/2012;Atestado;;;;
qui;12/1/2012;Atestado;;;;
sex;13/1/2012;;10:00;13:30;16:35;20:40
sáb;14/1/2012;;10:38;13:09;16:50;23:24
dom;15/1/2012;DSR;;;;
seg;16/1/2012;;09:39;13:11;16:43;20:11
ter;17/1/2012;;09:41;13:10;17:57;20:12
qua;18/1/2012;;09:43;13:09;16:38;20:14
qui;19/1/2012;DSR;;;;
sex;20/1/2012;;09:39;13:10;17:51;20:14
Soma;;;;;;
sáb;21/1/2012;;08:59;09:51;11:05;17:38
dom;22/1/2012;;10:57;13:14;17:03;23:24
seg;23/1/2012;;10:00;13:30;16:35;20:40
ter;24/1/2012;;10:00;13:30;16:35;20:40
qua;25/1/2012;;10:00;13:30;16:35;20:40
qui;26/1/2012;;10:00;13:30;16:35;20:40
sex;27/1/2012;;10:00;13:30;16:35;20:40
sáb;28/1/2012;;10:42;13:16;17:21;23:25
dom;29/1/2012;DSR;;;;
seg;30/1/2012;;10:00;13:30;16:35;20:40
ter;31/1/2012;;10:00;13:30;16:35;20:40
qua;1/2/2012;;10:00;13:30;16:35;20:40
qui;2/2/2012;DSR;;;;
sex;3/2/2012;;10:00;13:30;16:35;20:40
sáb;4/2/2012;;10:00;13:30;16:35;20:40
dom;5/2/2012;;10:59;13:14;17:07;23:24
seg;6/2/2012;;10:00;13:30;16:35;20:40
ter;7/2/2012;;10:00;13:30;16:35;20:40
qua;8/2/2012;;10:00;13:30;16:35;20:40
qui;9/2/2012;;10:00;13:30;16:35;20:40
sex;10/2/2012;;10:00;13:30;16:35;20:40
sáb;11/2/2012;;10:42;13:09;16:46;23:23
dom;12/2/2012;;;;;
seg;13/2/2012;;10:00;13:30;16:35;20:40
ter;14/2/2012;;10:00;13:30;16:35;20:40
qua;15/2/2012;;10:00;13:30;16:35;20:40
qui;16/2/2012;Falta;;;;
sex;17/2/2012;;10:00;13:30;16:35;20:40
sáb;18/2/2012;Atestado;;;;
dom;19/2/2012;DSR;;;;
seg;20/2/2012;;10:00;13:30;16:35;20:40
Soma;;;;;;
ter;21/2/2012;Feriado N.C.;10:00;13:30;16:35;20:40
qua;22/2/2012;;10:00;13:30;16:35;20:40
qui;23/2/2012;;10:00;13:30;16:35;20:40
sex;24/2/2012;;10:00;13:30;16:35;20:40
sáb;25/2/2012;;09:40;11:58;16:04;22:21
dom;26/2/2012;DSR;;;;
seg;27/2/2012;;10:00;13:30;16:35;20:40
ter;28/2/2012;;10:00;13:30;16:35;20:40
qua;29/2/2012;;10:00;13:30;16:35;20:40
qui;1/3/2012;;10:00;13:30;16:35;20:40
sex;2/3/2012;;10:00;13:30;16:35;20:40
sáb;3/3/2012;;09:05;09:51;11:22;17:42
dom;4/3/2012;DSR;10:58;13:21;16:37;23:29
seg;5/3/2012;;10:00;13:30;16:35;20:40
ter;6/3/2012;;10:00;13:30;16:35;20:40
qua;7/3/2012;;10:00;13:30;16:35;20:40
qui;8/3/2012;;10:00;13:30;16:35;20:40
sex;9/3/2012;;10:00;13:30;16:35;20:40
sáb;10/3/2012;;10:42;13:09;16:49;23:25
dom;11/3/2012;DSR;;;;
seg;12/3/2012;;10:00;13:30;16:35;20:40
ter;13/3/2012;;10:00;13:30;16:35;20:40
qua;14/3/2012;;10:00;13:30;16:35;20:40
qui;15/3/2012;DSR;;;;
sex;16/3/2012;;10:00;13:30;16:35;20:40
sáb;17/3/2012;;08:55;09:54;11:27;17:44
dom;18/3/2012;;10:57;13:14;18:02;23:27
seg;19/3/2012;;10:00;13:30;16:35;20:40
ter;20/3/2012;;10:00;13:30;16:35;20:40
Soma;;;;;;
qua;21/3/2012;;10:00;13:30;16:35;20:40
qui;22/3/2012;;10:00;13:30;16:35;20:40
sex;23/3/2012;;10:00;13:30;16:35;20:40
sáb;24/3/2012;;10:40;13:11;16:48;23:26
dom;25/3/2012;DSR;;;;
seg;26/3/2012;;10:00;13:30;16:35;20:40
ter;27/3/2012;;10:00;13:30;16:35;20:40
qua;28/3/2012;;10:00;13:30;16:35;20:40
qui;29/3/2012;DSR;;;;
sex;30/3/2012;;10:00;13:30;16:35;20:40
sáb;31/3/2012;;08:59;09:59;11:24;17:43
dom;1/4/2012;;11:21;12:58;17:05;23:22
seg;2/4/2012;;10:00;13:30;16:35;20:40
ter;3/4/2012;;10:00;13:30;16:35;20:40
qua;4/4/2012;;10:00;13:30;16:35;20:40
qui;5/4/2012;;10:00;13:30;16:35;20:40
sex;6/4/2012;Feriado N.C.;10:00;13:30;16:35;20:40
sáb;7/4/2012;;10:39;13:10;16:47;23:23
dom;8/4/2012;DSR;;;;
seg;9/4/2012;;10:00;13:30;16:35;20:40
ter;10/4/2012;;10:00;13:30;16:35;20:40
qua;11/4/2012;;10:00;13:30;16:35;20:40
qui;12/4/2012;DSR;;;;
sex;13/4/2012;;10:00;13:30;16:35;20:40
sáb;14/4/2012;;10:02;17:42;;
dom;15/4/2012;;10:59;13:10;18:03;23:21
seg;16/4/2012;;10:00;13:30;16:35;20:40
ter;17/4/2012;;10:00;13:30;16:35;20:40
qua;18/4/2012;;10:00;13:30;16:35;20:40
qui;19/4/2012;;10:00;13:30;16:35;20:40
sex;20/4/2012;;10:00;13:30;16:35;20:40
Soma;;;;;;
sáb;21/4/2012;Feriado;;;;
dom;22/4/2012;DSR;;;;
seg;23/4/2012;;10:00;13:30;16:35;20:40
ter;24/4/2012;;10:00;13:30;16:35;20:40
qua;25/4/2012;;10:00;13:30;16:35;20:40
qui;26/4/2012;;10:00;13:30;16:35;20:40
sex;27/4/2012;;10:00;13:30;16:35;20:40
sáb;28/4/2012;;09:54;17:43;;
dom;29/4/2012;DSR;10:58;12:57;17:02;23:24
seg;30/4/2012;;10:00;13:30;16:35;20:40
ter;1/5/2012;Feriado N.C.;10:00;13:30;16:35;20:40
qua;2/5/2012;;10:00;13:30;16:35;20:40
qui;3/5/2012;;10:00;13:30;16:35;20:40
sex;4/5/2012;;10:00;13:30;16:35;20:40
sáb;5/5/2012;;10:44;13:10;16:48;23:24
dom;6/5/2012;DSR;;;;
seg;7/5/2012;;10:00;13:30;16:35;20:40
ter;8/5/2012;;10:00;13:30;16:35;20:40
qua;9/5/2012;;10:00;13:30;16:35;20:40
qui;10/5/2012;DSR;;;;
sex;11/5/2012;;10:00;13:30;16:35;20:40
sáb;12/5/2012;;11:09;17:41;;
dom;13/5/2012;;10:55;13:20;17:02;23:22
seg;14/5/2012;;10:00;13:30;16:35;20:40
ter;15/5/2012;;10:00;13:30;16:35;20:40
qua;16/5/2012;;10:00;13:30;16:35;20:40
qui;17/5/2012;;10:00;13:30;16:35;20:40
sex;18/5/2012;;10:00;13:30;16:35;20:40
sáb;19/5/2012;;10:38;13:08;17:27;23:23
dom;20/5/2012;DSR;;;;
Soma;;;;;;
seg;21/5/2012;;10:00;13:30;16:35;20:40
ter;22/5/2012;;10:00;13:30;16:35;20:40
qua;23/5/2012;;10:00;13:30;16:35;20:40
qui;24/5/2012;;10:00;13:30;16:35;20:40
sex;25/5/2012;;10:00;13:30;16:35;20:40
sáb;26/5/2012;Feriado N.C.;10:57;13:26;18:02;20:40
dom;27/5/2012;DSR;11:06;13:24;;
seg;28/5/2012;;10:00;13:30;16:35;20:40
ter;29/5/2012;;10:00;13:30;16:35;20:40
qua;30/5/2012;;10:00;13:30;16:35;20:40
qui;31/5/2012;;10:00;13:30;16:35;20:40
sex;1/6/2012;;10:00;13:30;16:35;20:40
sáb;2/6/2012;;10:37;13:08;16:47;23:20
dom;3/6/2012;DSR;;;;
seg;4/6/2012;;10:00;13:30;16:35;20:40
ter;5/6/2012;;10:00;13:30;16:35;20:40
qua;6/6/2012;;10:00;13:30;16:35;20:40
qui;7/6/2012;DSR;;;;
sex;8/6/2012;;10:00;13:30;16:35;20:40
sáb;9/6/2012;;08:58;17:41;;
dom;10/6/2012;;10:57;13:15;17:05;23:18
seg;11/6/2012;;10:00;13:30;16:35;20:40
ter;12/6/2012;;10:00;13:30;16:35;20:40
qua;13/6/2012;;10:00;13:30;16:35;20:40
qui;14/6/2012;;10:00;13:30;16:35;20:40
sex;15/6/2012;;10:00;13:30;16:35;20:40
sáb;16/6/2012;;14:51;23:17;;
dom;17/6/2012;DSR;;;;
seg;18/6/2012;;10:00;13:30;16:35;20:40
ter;19/6/2012;;10:00;13:30;16:35;20:40
qua;20/6/2012;;10:00;13:30;16:35;20:40
Soma;;;;;;
qui;21/6/2012;DSR;;;;
sex;22/6/2012;;10:00;13:30;16:35;20:40
sáb;23/6/2012;;09:58;17:43;;
dom;24/6/2012;;10:58;13:33;17:53;23:34
seg;25/6/2012;;10:00;13:30;16:35;20:40
ter;26/6/2012;;10:00;13:30;16:35;20:40
qua;27/6/2012;;10:00;13:30;16:35;20:40
qui;28/6/2012;;10:00;13:30;16:35;20:40
sex;29/6/2012;;10:00;13:30;16:35;20:40
sáb;30/6/2012;;10:43;13:09;16:48;22:19
dom;1/7/2012;DSR;;;;
seg;2/7/2012;;10:00;13:30;16:35;20:40
ter;3/7/2012;;10:00;13:30;16:35;20:40
qua;4/7/2012;;10:00;13:30;16:35;20:40
qui;5/7/2012;DSR;;;;
sex;6/7/2012;;10:00;13:30;16:35;20:40
sáb;7/7/2012;;10:01;17:45;;
dom;8/7/2012;;10:58;13:25;18:01;23:19
seg;9/7/2012;;10:00;13:30;16:35;20:40
ter;10/7/2012;;10:00;13:30;16:35;20:40
qua;11/7/2012;;10:00;13:30;16:35;20:40
qui;12/7/2012;;10:00;13:30;16:35;20:40
sex;13/7/2012;;10:00;13:30;16:35;20:40
sáb;14/7/2012;;10:38;13:09;16:45;23:19
dom;15/7/2012;DSR;;;;
seg;16/7/2012;Atestado;;;;
ter;17/7/2012;;10:00;13:30;16:35;20:40
qua;18/7/2012;;10:00;13:30;16:35;20:40
qui;19/7/2012;;10:00;13:30;16:35;20:40
sex;20/7/2012;;10:00;13:30;16:35;20:40
Soma;;;;;;
sáb;21/7/2012;;10:00;13:30;16:35;20:40
dom;22/7/2012;;10:00;13:30;16:35;20:40
seg;23/7/2012;DSR;10:00;13:30;16:35;20:40
ter;24/7/2012;;10:00;13:30;16:35;20:40
qua;25/7/2012;;10:00;13:30;16:35;20:40
qui;26/7/2012;;10:00;13:30;16:35;20:40
sex;27/7/2012;;10:00;13:30;16:35;20:40
sáb;28/7/2012;;10:39;13:13;16:47;22:23
dom;29/7/2012;DSR;;;;
seg;30/7/2012;;10:00;13:30;16:35;20:40
ter;31/7/2012;;10:00;13:30;16:35;20:40
qua;1/8/2012;;10:00;13:30;16:35;20:40
qui;2/8/2012;DSR;;;;
sex;3/8/2012;;10:00;13:30;16:35;20:40
sáb;4/8/2012;;10:00;13:30;16:35;20:40
dom;5/8/2012;;10:39;13:13;16:47;22:23
seg;6/8/2012;;10:00;13:30;16:35;20:40
ter;7/8/2012;;10:00;13:30;16:35;20:40
qua;8/8/2012;;10:00;13:30;16:35;20:40
qui;9/8/2012;;10:00;13:30;16:35;20:40
sex;10/8/2012;;10:00;13:30;16:35;20:40
sáb;11/8/2012;;10:39;13:11;16:47;22:22
dom;12/8/2012;DSR;;;;
seg;13/8/2012;;10:00;13:30;16:35;20:40
ter;14/8/2012;;10:00;13:30;16:35;20:40
qua;15/8/2012;;10:00;13:30;16:35;20:40
qui;16/8/2012;DSR;;;;
sex;17/8/2012;;10:00;13:30;16:35;20:40
sáb;18/8/2012;;11:08;17:41;09:02;09:53
dom;19/8/2012;;10:55;13:22;18:03;23:17
seg;20/8/2012;;10:00;13:30;16:35;20:40
Soma;;;;;;
ter;21/8/2012;;10:00;13:30;16:35;20:40
qua;22/8/2012;;10:00;13:30;16:35;20:40
qui;23/8/2012;;10:00;13:30;16:35;20:40
sex;24/8/2012;;10:00;13:30;16:35;20:40
sáb;25/8/2012;;10:34;13:10;16:45;23:18
dom;26/8/2012;DSR;;;;
seg;27/8/2012;;10:00;13:30;16:35;20:40
ter;28/8/2012;;10:00;13:30;16:35;20:40
qua;29/8/2012;;10:00;13:30;16:35;20:40
qui;30/8/2012;DSR;;;;
sex;31/8/2012;;10:00;13:30;16:35;20:40
sáb;1/9/2012;;10:00;13:30;16:35;20:40
dom;2/9/2012;;10:58;13:20;18:01;23:21
seg;3/9/2012;;10:00;13:30;16:35;20:40
ter;4/9/2012;;10:00;13:30;16:35;20:40
qua;5/9/2012;;10:00;13:30;16:35;20:40
qui;6/9/2012;;10:00;13:30;16:35;20:40
sex;7/9/2012;Feriado N.C.;10:59;13:30;17:07;23:20
sáb;8/9/2012;;10:56;13:14;16:50;23:26
dom;9/9/2012;DSR;;;;
seg;10/9/2012;;10:00;13:30;16:35;20:40
ter;11/9/2012;;10:00;13:30;16:35;20:40
qua;12/9/2012;;10:00;13:30;16:35;20:40
qui;13/9/2012;DSR;;;;
sex;14/9/2012;;10:00;13:30;16:35;20:40
sáb;15/9/2012;;09:16;09:52;11:16;17:42
dom;16/9/2012;;10:58;13:17;17:57;23:19
seg;17/9/2012;;10:00;13:30;16:35;20:40
ter;18/9/2012;;10:00;13:30;16:35;20:40
qua;19/9/2012;;09:39;13:11;16:43;20:17
qui;20/9/2012;Feriado;;;;
Soma;;;;;;
sex;21/9/2012;;10:00;13:30;16:35;20:40
sáb;22/9/2012;;10:39;13:07;16:48;22:00
dom;23/9/2012;DSR;;;;
seg;24/9/2012;;10:00;13:30;16:35;20:40
ter;25/9/2012;;10:00;13:30;16:35;20:40
qua;26/9/2012;;10:00;13:30;16:35;20:40
qui;27/9/2012;DSR;;;;
sex;28/9/2012;;10:00;13:30;16:35;20:40
sáb;29/9/2012;;10:00;13:30;16:35;20:40
dom;30/9/2012;;10:52;13:25;17:54;23:26
seg;1/10/2012;;10:00;13:30;16:35;20:40
ter;2/10/2012;;10:00;13:30;16:35;20:40
qua;3/10/2012;;10:00;13:30;16:35;20:40
qui;4/10/2012;;10:00;13:30;16:35;20:40
sex;5/10/2012;;10:00;13:30;16:35;20:40
sáb;6/10/2012;;10:39;13:06;16:47;22:21
dom;7/10/2012;DSR;;;;
seg;8/10/2012;;10:00;13:30;16:35;20:40
